slide_id,sample_id,region_id,scanner_id,path,fold,source_filename,category_name,adaptive_crop_side_level0,orientation_normalization_degrees,split
scc_11,scc_11,scc_11__region_0027,p1000,p1000/scc_11__region_0027__p1000__28a04ee71d.jpg,0,scc_11_p1000.tif,Dermis,224,90.23638465474696,test
scc_11,scc_11,scc_11__region_0028,cs2,cs2/scc_11__region_0028__cs2__762bbafbec.jpg,0,scc_11_cs2.tif,Dermis,224,0.0,test
scc_11,scc_11,scc_11__region_0028,gt450,gt450/scc_11__region_0028__gt450__c15e51e81b.jpg,0,scc_11_gt450.tif,Dermis,224,0.0,test
scc_11,scc_11,scc_11__region_0028,nz20,nz20/scc_11__region_0028__nz20__af0e48dbad.jpg,0,scc_11_nz20.tif,Dermis,224,0.0,test
scc_11,scc_11,scc_11__region_0028,nz210,nz210/scc_11__region_0028__nz210__de1eb73732.jpg,0,scc_11_nz210.tif,Dermis,224,0.0,test
scc_11,scc_11,scc_11__region_0028,p1000,p1000/scc_11__region_0028__p1000__314c9a08bd.jpg,0,scc_11_p1000.tif,Dermis,224,90.23638465474696,test
scc_11,scc_11,scc_11__region_0029,cs2,cs2/scc_11__region_0029__cs2__8a6c41b6a7.jpg,0,scc_11_cs2.tif,Subcutis,448,0.0,test
scc_11,scc_11,scc_11__region_0029,gt450,gt450/scc_11__region_0029__gt450__4c2fbe2aba.jpg,0,scc_11_gt450.tif,Subcutis,448,0.0,test
scc_11,scc_11,scc_11__region_0029,nz20,nz20/scc_11__region_0029__nz20__710ae592ad.jpg,0,scc_11_nz20.tif,Subcutis,448,0.0,test
scc_11,scc_11,scc_11__region_0029,nz210,nz210/scc_11__region_0029__nz210__7f914139e5.jpg,0,scc_11_nz210.tif,Subcutis,448,0.0,test
scc_11,scc_11,scc_11__region_0029,p1000,p1000/scc_11__region_0029__p1000__15949387bd.jpg,0,scc_11_p1000.tif,Subcutis,448,90.23638465474696,test
scc_12,scc_12,scc_12__region_0003,cs2,cs2/scc_12__region_0003__cs2__ff6d3af3fb.jpg,2,scc_12_cs2.tif,Epidermis,976,0.0,train
scc_12,scc_12,scc_12__region_0003,gt450,gt450/scc_12__region_0003__gt450__4408c6c0a6.jpg,2,scc_12_gt450.tif,Epidermis,976,0.0,train
scc_12,scc_12,scc_12__region_0003,nz20,nz20/scc_12__region_0003__nz20__171d5d7df2.jpg,2,scc_12_nz20.tif,Epidermis,976,0.0,train
scc_12,scc_12,scc_12__region_0003,nz210,nz210/scc_12__region_0003__nz210__99b418dc6b.jpg,2,scc_12_nz210.tif,Epidermis,976,0.0,train
scc_12,scc_12,scc_12__region_0003,p1000,p1000/scc_12__region_0003__p1000__f5e71bc005.jpg,2,scc_12_p1000.tif,Epidermis,976,90.09183619185768,train
scc_12,scc_12,scc_12__region_0007,cs2,cs2/scc_12__region_0007__cs2__0e492ba296.jpg,2,scc_12_cs2.tif,Epidermis,224,0.0,train
scc_12,scc_12,scc_12__region_0007,gt450,gt450/scc_12__region_0007__gt450__be73eadf47.jpg,2,scc_12_gt450.tif,Epidermis,224,0.0,train
scc_12,scc_12,scc_12__region_0007,nz20,nz20/scc_12__region_0007__nz20__7514d70bcd.jpg,2,scc_12_nz20.tif,Epidermis,224,0.0,train
scc_12,scc_12,scc_12__region_0007,nz210,nz210/scc_12__region_0007__nz210__e6b671a695.jpg,2,scc_12_nz210.tif,Epidermis,224,0.0,train
scc_12,scc_12,scc_12__region_0007,p1000,p1000/scc_12__region_0007__p1000__4e3a449633.jpg,2,scc_12_p1000.tif,Epidermis,224,90.09183619185768,train
scc_12,scc_12,scc_12__region_0010,cs2,cs2/scc_12__region_0010__cs2__f22f6bbbe6.jpg,2,scc_12_cs2.tif,SCC,3152,0.0,train
scc_12,scc_12,scc_12__region_0010,gt450,gt450/scc_12__region_0010__gt450__8636500304.jpg,2,scc_12_gt450.tif,SCC,3152,0.0,train
scc_12,scc_12,scc_12__region_0010,nz20,nz20/scc_12__region_0010__nz20__ce7416263e.jpg,2,scc_12_nz20.tif,SCC,3152,0.0,train
scc_12,scc_12,scc_12__region_0010,nz210,nz210/scc_12__region_0010__nz210__d0306ad47a.jpg,2,scc_12_nz210.tif,SCC,3152,0.0,train
scc_12,scc_12,scc_12__region_0010,p1000,p1000/scc_12__region_0010__p1000__2bbdfc38c9.jpg,2,scc_12_p1000.tif,SCC,3152,90.09183619185768,train
scc_12,scc_12,scc_12__region_0011,cs2,cs2/scc_12__region_0011__cs2__35dc500626.jpg,2,scc_12_cs2.tif,SCC,608,0.0,train
scc_12,scc_12,scc_12__region_0011,gt450,gt450/scc_12__region_0011__gt450__abe53b5529.jpg,2,scc_12_gt450.tif,SCC,608,0.0,train
scc_12,scc_12,scc_12__region_0011,nz20,nz20/scc_12__region_0011__nz20__3606af9815.jpg,2,scc_12_nz20.tif,SCC,608,0.0,train
scc_12,scc_12,scc_12__region_0011,nz210,nz210/scc_12__region_0011__nz210__3a10d49273.jpg,2,scc_12_nz210.tif,SCC,608,0.0,train
scc_12,scc_12,scc_12__region_0011,p1000,p1000/scc_12__region_0011__p1000__e21693d4ff.jpg,2,scc_12_p1000.tif,SCC,608,90.09183619185768,train
scc_12,scc_12,scc_12__region_0012,cs2,cs2/scc_12__region_0012__cs2__b62cf56430.jpg,2,scc_12_cs2.tif,SCC,368,0.0,train
scc_12,scc_12,scc_12__region_0012,gt450,gt450/scc_12__region_0012__gt450__5dda21137c.jpg,2,scc_12_gt450.tif,SCC,368,0.0,train
scc_12,scc_12,scc_12__region_0012,nz20,nz20/scc_12__region_0012__nz20__15596bb32a.jpg,2,scc_12_nz20.tif,SCC,368,0.0,train
scc_12,scc_12,scc_12__region_0012,nz210,nz210/scc_12__region_0012__nz210__472be46592.jpg,2,scc_12_nz210.tif,SCC,368,0.0,train
scc_12,scc_12,scc_12__region_0012,p1000,p1000/scc_12__region_0012__p1000__a749639eec.jpg,2,scc_12_p1000.tif,SCC,368,90.09183619185768,train
scc_12,scc_12,scc_12__region_0013,cs2,cs2/scc_12__region_0013__cs2__a1dbee1256.jpg,2,scc_12_cs2.tif,SCC,960,0.0,train
scc_12,scc_12,scc_12__region_0013,gt450,gt450/scc_12__region_0013__gt450__73840682bb.jpg,2,scc_12_gt450.tif,SCC,960,0.0,train
scc_12,scc_12,scc_12__region_0013,nz20,nz20/scc_12__region_0013__nz20__1fed237371.jpg,2,scc_12_nz20.tif,SCC,960,0.0,train
scc_12,scc_12,scc_12__region_0013,nz210,nz210/scc_12__region_0013__nz210__2a6c1d641e.jpg,2,scc_12_nz210.tif,SCC,960,0.0,train
scc_12,scc_12,scc_12__region_0013,p1000,p1000/scc_12__region_0013__p1000__aef3d2ff17.jpg,2,scc_12_p1000.tif,SCC,960,90.09183619185768,train
scc_12,scc_12,scc_12__region_0014,cs2,cs2/scc_12__region_0014__cs2__5d4d9229fb.jpg,2,scc_12_cs2.tif,Epidermis,256,0.0,train
scc_12,scc_12,scc_12__region_0014,gt450,gt450/scc_12__region_0014__gt450__8ce2e7b457.jpg,2,scc_12_gt450.tif,Epidermis,256,0.0,train
scc_12,scc_12,scc_12__region_0014,nz20,nz20/scc_12__region_0014__nz20__1a1c808e29.jpg,2,scc_12_nz20.tif,Epidermis,256,0.0,train
scc_12,scc_12,scc_12__region_0014,nz210,nz210/scc_12__region_0014__nz210__648532b747.jpg,2,scc_12_nz210.tif,Epidermis,256,0.0,train
scc_12,scc_12,scc_12__region_0014,p1000,p1000/scc_12__region_0014__p1000__f394b32213.jpg,2,scc_12_p1000.tif,Epidermis,256,90.09183619185768,train
scc_12,scc_12,scc_12__region_0015,cs2,cs2/scc_12__region_0015__cs2__df0f025023.jpg,2,scc_12_cs2.tif,Dermis,224,0.0,train
scc_12,scc_12,scc_12__region_0015,gt450,gt450/scc_12__region_0015__gt450__0b4072dbb0.jpg,2,scc_12_gt450.tif,Dermis,224,0.0,train
scc_12,scc_12,scc_12__region_0015,nz20,nz20/scc_12__region_0015__nz20__bcbc4a56a4.jpg,2,scc_12_nz20.tif,Dermis,224,0.0,train
scc_12,scc_12,scc_12__region_0015,nz210,nz210/scc_12__region_0015__nz210__482c5ba2b8.jpg,2,scc_12_nz210.tif,Dermis,224,0.0,train
scc_12,scc_12,scc_12__region_0015,p1000,p1000/scc_12__region_0015__p1000__df21bb30b0.jpg,2,scc_12_p1000.tif,Dermis,224,90.09183619185768,train
scc_12,scc_12,scc_12__region_0016,cs2,cs2/scc_12__region_0016__cs2__80f5ecd3c2.jpg,2,scc_12_cs2.tif,Epidermis,1168,0.0,train
scc_12,scc_12,scc_12__region_0016,gt450,gt450/scc_12__region_0016__gt450__88d68b0c59.jpg,2,scc_12_gt450.tif,Epidermis,1168,0.0,train
scc_12,scc_12,scc_12__region_0016,nz20,nz20/scc_12__region_0016__nz20__b7e6e56493.jpg,2,scc_12_nz20.tif,Epidermis,1168,0.0,train
scc_12,scc_12,scc_12__region_0016,nz210,nz210/scc_12__region_0016__nz210__c393cae175.jpg,2,scc_12_nz210.tif,Epidermis,1168,0.0,train
scc_12,scc_12,scc_12__region_0016,p1000,p1000/scc_12__region_0016__p1000__dfda593358.jpg,2,scc_12_p1000.tif,Epidermis,1168,90.09183619185768,train
scc_12,scc_12,scc_12__region_0019,cs2,cs2/scc_12__region_0019__cs2__226fc3630b.jpg,2,scc_12_cs2.tif,Dermis,432,0.0,train
scc_12,scc_12,scc_12__region_0019,gt450,gt450/scc_12__region_0019__gt450__d39a5c246f.jpg,2,scc_12_gt450.tif,Dermis,432,0.0,train
scc_12,scc_12,scc_12__region_0019,nz20,nz20/scc_12__region_0019__nz20__41fd01b338.jpg,2,scc_12_nz20.tif,Dermis,432,0.0,train
scc_12,scc_12,scc_12__region_0019,nz210,nz210/scc_12__region_0019__nz210__10c7161d3e.jpg,2,scc_12_nz210.tif,Dermis,432,0.0,train
scc_12,scc_12,scc_12__region_0019,p1000,p1000/scc_12__region_0019__p1000__d35c3245c4.jpg,2,scc_12_p1000.tif,Dermis,432,90.09183619185768,train
scc_12,scc_12,scc_12__region_0022,cs2,cs2/scc_12__region_0022__cs2__a0256e358e.jpg,2,scc_12_cs2.tif,Subcutis,720,0.0,train
scc_12,scc_12,scc_12__region_0022,gt450,gt450/scc_12__region_0022__gt450__a3bbbd079c.jpg,2,scc_12_gt450.tif,Subcutis,720,0.0,train
scc_12,scc_12,scc_12__region_0022,nz20,nz20/scc_12__region_0022__nz20__54caf518a6.jpg,2,scc_12_nz20.tif,Subcutis,720,0.0,train
scc_12,scc_12,scc_12__region_0022,nz210,nz210/scc_12__region_0022__nz210__6bca93b914.jpg,2,scc_12_nz210.tif,Subcutis,720,0.0,train
scc_12,scc_12,scc_12__region_0022,p1000,p1000/scc_12__region_0022__p1000__c5f2d6fba5.jpg,2,scc_12_p1000.tif,Subcutis,720,90.09183619185768,train
scc_12,scc_12,scc_12__region_0024,cs2,cs2/scc_12__region_0024__cs2__94e8f954d0.jpg,2,scc_12_cs2.tif,SCC,224,0.0,train
scc_12,scc_12,scc_12__region_0024,gt450,gt450/scc_12__region_0024__gt450__bfe317d3dc.jpg,2,scc_12_gt450.tif,SCC,224,0.0,train
scc_12,scc_12,scc_12__region_0024,nz20,nz20/scc_12__region_0024__nz20__046765b970.jpg,2,scc_12_nz20.tif,SCC,224,0.0,train
scc_12,scc_12,scc_12__region_0024,nz210,nz210/scc_12__region_0024__nz210__d098489e6d.jpg,2,scc_12_nz210.tif,SCC,224,0.0,train
scc_12,scc_12,scc_12__region_0024,p1000,p1000/scc_12__region_0024__p1000__354cf542e0.jpg,2,scc_12_p1000.tif,SCC,224,90.09183619185768,train
scc_12,scc_12,scc_12__region_0025,cs2,cs2/scc_12__region_0025__cs2__357814d05b.jpg,2,scc_12_cs2.tif,SCC,256,0.0,train
scc_12,scc_12,scc_12__region_0025,gt450,gt450/scc_12__region_0025__gt450__e99b74d030.jpg,2,scc_12_gt450.tif,SCC,256,0.0,train
scc_12,scc_12,scc_12__region_0025,nz20,nz20/scc_12__region_0025__nz20__ab5d79c083.jpg,2,scc_12_nz20.tif,SCC,256,0.0,train
scc_12,scc_12,scc_12__region_0025,nz210,nz210/scc_12__region_0025__nz210__57429aadba.jpg,2,scc_12_nz210.tif,SCC,256,0.0,train
scc_12,scc_12,scc_12__region_0025,p1000,p1000/scc_12__region_0025__p1000__424136a42c.jpg,2,scc_12_p1000.tif,SCC,256,90.09183619185768,train
scc_12,scc_12,scc_12__region_0026,cs2,cs2/scc_12__region_0026__cs2__8a652edb14.jpg,2,scc_12_cs2.tif,SCC,224,0.0,train
scc_12,scc_12,scc_12__region_0026,gt450,gt450/scc_12__region_0026__gt450__b51c3eb5fe.jpg,2,scc_12_gt450.tif,SCC,224,0.0,train
scc_12,scc_12,scc_12__region_0026,nz20,nz20/scc_12__region_0026__nz20__ed7d9e4785.jpg,2,scc_12_nz20.tif,SCC,224,0.0,train
scc_12,scc_12,scc_12__region_0026,nz210,nz210/scc_12__region_0026__nz210__b31b705175.jpg,2,scc_12_nz210.tif,SCC,224,0.0,train
scc_12,scc_12,scc_12__region_0026,p1000,p1000/scc_12__region_0026__p1000__9421512648.jpg,2,scc_12_p1000.tif,SCC,224,90.09183619185768,train
scc_12,scc_12,scc_12__region_0027,cs2,cs2/scc_12__region_0027__cs2__1c0574f250.jpg,2,scc_12_cs2.tif,Subcutis,1440,0.0,train
scc_12,scc_12,scc_12__region_0027,gt450,gt450/scc_12__region_0027__gt450__8a1038ed86.jpg,2,scc_12_gt450.tif,Subcutis,1440,0.0,train
scc_12,scc_12,scc_12__region_0027,nz20,nz20/scc_12__region_0027__nz20__fb8761bec1.jpg,2,scc_12_nz20.tif,Subcutis,1440,0.0,train
scc_12,scc_12,scc_12__region_0027,nz210,nz210/scc_12__region_0027__nz210__05d761226d.jpg,2,scc_12_nz210.tif,Subcutis,1440,0.0,train
scc_12,scc_12,scc_12__region_0027,p1000,p1000/scc_12__region_0027__p1000__9cdd782eef.jpg,2,scc_12_p1000.tif,Subcutis,1440,90.09183619185768,train
scc_12,scc_12,scc_12__region_0028,cs2,cs2/scc_12__region_0028__cs2__26f12078f7.jpg,2,scc_12_cs2.tif,Subcutis,224,0.0,train
scc_12,scc_12,scc_12__region_0028,gt450,gt450/scc_12__region_0028__gt450__a2c0acdb03.jpg,2,scc_12_gt450.tif,Subcutis,224,0.0,train
scc_12,scc_12,scc_12__region_0028,nz20,nz20/scc_12__region_0028__nz20__55d00e5292.jpg,2,scc_12_nz20.tif,Subcutis,224,0.0,train
scc_12,scc_12,scc_12__region_0028,nz210,nz210/scc_12__region_0028__nz210__78fe1ad0d9.jpg,2,scc_12_nz210.tif,Subcutis,224,0.0,train
scc_12,scc_12,scc_12__region_0028,p1000,p1000/scc_12__region_0028__p1000__b85c24118d.jpg,2,scc_12_p1000.tif,Subcutis,224,90.09183619185768,train
scc_12,scc_12,scc_12__region_0029,cs2,cs2/scc_12__region_0029__cs2__0df33d2260.jpg,2,scc_12_cs2.tif,Subcutis,464,0.0,train
scc_12,scc_12,scc_12__region_0029,gt450,gt450/scc_12__region_0029__gt450__d872598a29.jpg,2,scc_12_gt450.tif,Subcutis,464,0.0,train
scc_12,scc_12,scc_12__region_0029,nz20,nz20/scc_12__region_0029__nz20__6cb601516a.jpg,2,scc_12_nz20.tif,Subcutis,464,0.0,train
scc_12,scc_12,scc_12__region_0029,nz210,nz210/scc_12__region_0029__nz210__648a583d19.jpg,2,scc_12_nz210.tif,Subcutis,464,0.0,train
scc_12,scc_12,scc_12__region_0029,p1000,p1000/scc_12__region_0029__p1000__2caf521418.jpg,2,scc_12_p1000.tif,Subcutis,464,90.09183619185768,train
scc_12,scc_12,scc_12__region_0030,cs2,cs2/scc_12__region_0030__cs2__5e5cea6892.jpg,2,scc_12_cs2.tif,Subcutis,384,0.0,train
scc_12,scc_12,scc_12__region_0030,gt450,gt450/scc_12__region_0030__gt450__86c59c2910.jpg,2,scc_12_gt450.tif,Subcutis,384,0.0,train
scc_12,scc_12,scc_12__region_0030,nz20,nz20/scc_12__region_0030__nz20__5614dfa60b.jpg,2,scc_12_nz20.tif,Subcutis,384,0.0,train
scc_12,scc_12,scc_12__region_0030,nz210,nz210/scc_12__region_0030__nz210__6f8505f288.jpg,2,scc_12_nz210.tif,Subcutis,384,0.0,train
scc_12,scc_12,scc_12__region_0030,p1000,p1000/scc_12__region_0030__p1000__76d1bf78d6.jpg,2,scc_12_p1000.tif,Subcutis,384,90.09183619185768,train
scc_12,scc_12,scc_12__region_0031,cs2,cs2/scc_12__region_0031__cs2__110fa9d9e5.jpg,2,scc_12_cs2.tif,Subcutis,224,0.0,train
scc_12,scc_12,scc_12__region_0031,gt450,gt450/scc_12__region_0031__gt450__27292e1106.jpg,2,scc_12_gt450.tif,Subcutis,224,0.0,train
scc_12,scc_12,scc_12__region_0031,nz20,nz20/scc_12__region_0031__nz20__737673cc67.jpg,2,scc_12_nz20.tif,Subcutis,224,0.0,train
scc_12,scc_12,scc_12__region_0031,nz210,nz210/scc_12__region_0031__nz210__5d94857d78.jpg,2,scc_12_nz210.tif,Subcutis,224,0.0,train
scc_12,scc_12,scc_12__region_0031,p1000,p1000/scc_12__region_0031__p1000__555fd2eeae.jpg,2,scc_12_p1000.tif,Subcutis,224,90.09183619185768,train
scc_12,scc_12,scc_12__region_0037,cs2,cs2/scc_12__region_0037__cs2__ed9a77ac74.jpg,2,scc_12_cs2.tif,Subcutis,256,0.0,train
scc_12,scc_12,scc_12__region_0037,gt450,gt450/scc_12__region_0037__gt450__82abc88919.jpg,2,scc_12_gt450.tif,Subcutis,256,0.0,train
scc_12,scc_12,scc_12__region_0037,nz20,nz20/scc_12__region_0037__nz20__057a414935.jpg,2,scc_12_nz20.tif,Subcutis,256,0.0,train
scc_12,scc_12,scc_12__region_0037,nz210,nz210/scc_12__region_0037__nz210__5e612911e7.jpg,2,scc_12_nz210.tif,Subcutis,256,0.0,train
scc_12,scc_12,scc_12__region_0037,p1000,p1000/scc_12__region_0037__p1000__8f86799abc.jpg,2,scc_12_p1000.tif,Subcutis,256,90.09183619185768,train
scc_12,scc_12,scc_12__region_0038,cs2,cs2/scc_12__region_0038__cs2__cf4250156b.jpg,2,scc_12_cs2.tif,Subcutis,240,0.0,train
scc_12,scc_12,scc_12__region_0038,gt450,gt450/scc_12__region_0038__gt450__dd0438fb1d.jpg,2,scc_12_gt450.tif,Subcutis,240,0.0,train
scc_12,scc_12,scc_12__region_0038,nz20,nz20/scc_12__region_0038__nz20__33fdae63f1.jpg,2,scc_12_nz20.tif,Subcutis,240,0.0,train
scc_12,scc_12,scc_12__region_0038,nz210,nz210/scc_12__region_0038__nz210__e0cbd232b8.jpg,2,scc_12_nz210.tif,Subcutis,240,0.0,train
scc_12,scc_12,scc_12__region_0038,p1000,p1000/scc_12__region_0038__p1000__88b316d596.jpg,2,scc_12_p1000.tif,Subcutis,240,90.09183619185768,train
scc_12,scc_12,scc_12__region_0039,cs2,cs2/scc_12__region_0039__cs2__b05f74b7f6.jpg,2,scc_12_cs2.tif,Subcutis,224,0.0,train
scc_12,scc_12,scc_12__region_0039,gt450,gt450/scc_12__region_0039__gt450__2628998ed3.jpg,2,scc_12_gt450.tif,Subcutis,224,0.0,train
scc_12,scc_12,scc_12__region_0039,nz20,nz20/scc_12__region_0039__nz20__c2d8fb3453.jpg,2,scc_12_nz20.tif,Subcutis,224,0.0,train
scc_12,scc_12,scc_12__region_0039,nz210,nz210/scc_12__region_0039__nz210__c7951686f2.jpg,2,scc_12_nz210.tif,Subcutis,224,0.0,train
scc_12,scc_12,scc_12__region_0039,p1000,p1000/scc_12__region_0039__p1000__fef6a28d8a.jpg,2,scc_12_p1000.tif,Subcutis,224,90.09183619185768,train
scc_12,scc_12,scc_12__region_0040,cs2,cs2/scc_12__region_0040__cs2__7a755bfc40.jpg,2,scc_12_cs2.tif,Subcutis,224,0.0,train
scc_12,scc_12,scc_12__region_0040,gt450,gt450/scc_12__region_0040__gt450__e999b067e5.jpg,2,scc_12_gt450.tif,Subcutis,224,0.0,train
scc_12,scc_12,scc_12__region_0040,nz20,nz20/scc_12__region_0040__nz20__c30f834576.jpg,2,scc_12_nz20.tif,Subcutis,224,0.0,train
scc_12,scc_12,scc_12__region_0040,nz210,nz210/scc_12__region_0040__nz210__cc0e65f6ce.jpg,2,scc_12_nz210.tif,Subcutis,224,0.0,train
scc_12,scc_12,scc_12__region_0040,p1000,p1000/scc_12__region_0040__p1000__e9336f4cdb.jpg,2,scc_12_p1000.tif,Subcutis,224,90.09183619185768,train
scc_13,scc_13,scc_13__region_0001,cs2,cs2/scc_13__region_0001__cs2__60b4f79d2e.jpg,3,scc_13_cs2.tif,Epidermis,544,0.0,train
scc_13,scc_13,scc_13__region_0001,gt450,gt450/scc_13__region_0001__gt450__fe63d000fb.jpg,3,scc_13_gt450.tif,Epidermis,544,0.0,train
scc_13,scc_13,scc_13__region_0001,nz20,nz20/scc_13__region_0001__nz20__abf983077d.jpg,3,scc_13_nz20.tif,Epidermis,544,0.0,train
scc_13,scc_13,scc_13__region_0001,nz210,nz210/scc_13__region_0001__nz210__51ce1ccfcf.jpg,3,scc_13_nz210.tif,Epidermis,544,0.0,train
scc_13,scc_13,scc_13__region_0001,p1000,p1000/scc_13__region_0001__p1000__9262a1f942.jpg,3,scc_13_p1000.tif,Epidermis,544,90.1215841937621,train
scc_13,scc_13,scc_13__region_0002,cs2,cs2/scc_13__region_0002__cs2__894d906c94.jpg,3,scc_13_cs2.tif,Epidermis,2832,0.0,train
scc_13,scc_13,scc_13__region_0002,gt450,gt450/scc_13__region_0002__gt450__c94f916696.jpg,3,scc_13_gt450.tif,Epidermis,2832,0.0,train
scc_13,scc_13,scc_13__region_0002,nz20,nz20/scc_13__region_0002__nz20__6452f4a7ca.jpg,3,scc_13_nz20.tif,Epidermis,2832,0.0,train
scc_13,scc_13,scc_13__region_0002,nz210,nz210/scc_13__region_0002__nz210__410304e880.jpg,3,scc_13_nz210.tif,Epidermis,2832,0.0,train
scc_13,scc_13,scc_13__region_0002,p1000,p1000/scc_13__region_0002__p1000__126260575a.jpg,3,scc_13_p1000.tif,Epidermis,2832,90.1215841937621,train
scc_13,scc_13,scc_13__region_0003,cs2,cs2/scc_13__region_0003__cs2__607711ce92.jpg,3,scc_13_cs2.tif,Epidermis,1040,0.0,train
scc_13,scc_13,scc_13__region_0003,gt450,gt450/scc_13__region_0003__gt450__d0f563e8ea.jpg,3,scc_13_gt450.tif,Epidermis,1040,0.0,train
scc_13,scc_13,scc_13__region_0003,nz20,nz20/scc_13__region_0003__nz20__26adadf815.jpg,3,scc_13_nz20.tif,Epidermis,1040,0.0,train
scc_13,scc_13,scc_13__region_0003,nz210,nz210/scc_13__region_0003__nz210__efa61b02ce.jpg,3,scc_13_nz210.tif,Epidermis,1040,0.0,train
scc_13,scc_13,scc_13__region_0003,p1000,p1000/scc_13__region_0003__p1000__1bf858e49d.jpg,3,scc_13_p1000.tif,Epidermis,1040,90.1215841937621,train
scc_13,scc_13,scc_13__region_0004,cs2,cs2/scc_13__region_0004__cs2__ba944ed294.jpg,3,scc_13_cs2.tif,Epidermis,816,0.0,train
scc_13,scc_13,scc_13__region_0004,gt450,gt450/scc_13__region_0004__gt450__6b58d57d25.jpg,3,scc_13_gt450.tif,Epidermis,816,0.0,train
scc_13,scc_13,scc_13__region_0004,nz20,nz20/scc_13__region_0004__nz20__56cd256c58.jpg,3,scc_13_nz20.tif,Epidermis,816,0.0,train
scc_13,scc_13,scc_13__region_0004,nz210,nz210/scc_13__region_0004__nz210__1dfb2ce380.jpg,3,scc_13_nz210.tif,Epidermis,816,0.0,train
scc_13,scc_13,scc_13__region_0004,p1000,p1000/scc_13__region_0004__p1000__3135412847.jpg,3,scc_13_p1000.tif,Epidermis,816,90.1215841937621,train
scc_13,scc_13,scc_13__region_0005,cs2,cs2/scc_13__region_0005__cs2__7d6a7a40af.jpg,3,scc_13_cs2.tif,Epidermis,1168,0.0,train
scc_13,scc_13,scc_13__region_0005,gt450,gt450/scc_13__region_0005__gt450__8d21689128.jpg,3,scc_13_gt450.tif,Epidermis,1168,0.0,train
scc_13,scc_13,scc_13__region_0005,nz20,nz20/scc_13__region_0005__nz20__3229fc46e0.jpg,3,scc_13_nz20.tif,Epidermis,1168,0.0,train
scc_13,scc_13,scc_13__region_0005,nz210,nz210/scc_13__region_0005__nz210__f73abf6da9.jpg,3,scc_13_nz210.tif,Epidermis,1168,0.0,train
scc_13,scc_13,scc_13__region_0005,p1000,p1000/scc_13__region_0005__p1000__cc3ebba47b.jpg,3,scc_13_p1000.tif,Epidermis,1168,90.1215841937621,train
scc_13,scc_13,scc_13__region_0006,cs2,cs2/scc_13__region_0006__cs2__dbb600cca4.jpg,3,scc_13_cs2.tif,Epidermis,1504,0.0,train
scc_13,scc_13,scc_13__region_0006,gt450,gt450/scc_13__region_0006__gt450__8dd921ad5b.jpg,3,scc_13_gt450.tif,Epidermis,1504,0.0,train
scc_13,scc_13,scc_13__region_0006,nz20,nz20/scc_13__region_0006__nz20__cacd020661.jpg,3,scc_13_nz20.tif,Epidermis,1504,0.0,train
scc_13,scc_13,scc_13__region_0006,nz210,nz210/scc_13__region_0006__nz210__36eda28c26.jpg,3,scc_13_nz210.tif,Epidermis,1504,0.0,train
scc_13,scc_13,scc_13__region_0006,p1000,p1000/scc_13__region_0006__p1000__68c0984fc2.jpg,3,scc_13_p1000.tif,Epidermis,1504,90.1215841937621,train
scc_13,scc_13,scc_13__region_0010,cs2,cs2/scc_13__region_0010__cs2__64d93c9a5b.jpg,3,scc_13_cs2.tif,SCC,224,0.0,train
scc_13,scc_13,scc_13__region_0010,gt450,gt450/scc_13__region_0010__gt450__7cd745ebe2.jpg,3,scc_13_gt450.tif,SCC,224,0.0,train
scc_13,scc_13,scc_13__region_0010,nz20,nz20/scc_13__region_0010__nz20__f1eec6ffab.jpg,3,scc_13_nz20.tif,SCC,224,0.0,train
scc_13,scc_13,scc_13__region_0010,nz210,nz210/scc_13__region_0010__nz210__4fb0638d10.jpg,3,scc_13_nz210.tif,SCC,224,0.0,train
scc_13,scc_13,scc_13__region_0010,p1000,p1000/scc_13__region_0010__p1000__837522110e.jpg,3,scc_13_p1000.tif,SCC,224,90.1215841937621,train
scc_13,scc_13,scc_13__region_0011,cs2,cs2/scc_13__region_0011__cs2__463f80a05a.jpg,3,scc_13_cs2.tif,Inflamm/Necrosis,1872,0.0,train
scc_13,scc_13,scc_13__region_0011,gt450,gt450/scc_13__region_0011__gt450__dc6c488c5a.jpg,3,scc_13_gt450.tif,Inflamm/Necrosis,1872,0.0,train
scc_13,scc_13,scc_13__region_0011,nz20,nz20/scc_13__region_0011__nz20__f18b3b8ef0.jpg,3,scc_13_nz20.tif,Inflamm/Necrosis,1872,0.0,train
scc_13,scc_13,scc_13__region_0011,nz210,nz210/scc_13__region_0011__nz210__17974af7f3.jpg,3,scc_13_nz210.tif,Inflamm/Necrosis,1872,0.0,train
scc_13,scc_13,scc_13__region_0011,p1000,p1000/scc_13__region_0011__p1000__e9f0e418f3.jpg,3,scc_13_p1000.tif,Inflamm/Necrosis,1872,90.1215841937621,train
scc_13,scc_13,scc_13__region_0015,cs2,cs2/scc_13__region_0015__cs2__2e883ff56c.jpg,3,scc_13_cs2.tif,SCC,912,0.0,train
scc_13,scc_13,scc_13__region_0015,gt450,gt450/scc_13__region_0015__gt450__6b31e441a6.jpg,3,scc_13_gt450.tif,SCC,912,0.0,train
scc_13,scc_13,scc_13__region_0015,nz20,nz20/scc_13__region_0015__nz20__d9206e2f80.jpg,3,scc_13_nz20.tif,SCC,912,0.0,train
